id_odsp,link_odsp,adv_stats,date,league,season,country,ht,at,fthg,ftag,odd_h,odd_d,odd_a,odd_over,odd_under,odd_bts,odd_bts_n
0GvFEVJf/,/soccer/england/premier-league-2013-2014/manchester-united-tottenham-0GvFEVJf/,TRUE,2014-01-01,E0,2014,england,Manchester Utd,Tottenham,1,2,1.75,4.3,6.1,NA,NA,NA,NA
4lo6Gikr/,/soccer/england/premier-league-2013-2014/fulham-west-ham-4lo6Gikr/,TRUE,2014-01-01,E0,2014,england,Fulham,West Ham,2,1,2.4,3.5,3.55,NA,NA,NA,NA
ChNxYJKF/,/soccer/england/premier-league-2013-2014/crystal-palace-norwich-ChNxYJKF/,TRUE,2014-01-01,E0,2014,england,Crystal Palace,Norwich City,1,1,2.4,3.32,3.5,NA,NA,NA,NA
IikAFB4l/,/soccer/england/premier-league-2013-2014/liverpool-hull-city-IikAFB4l/,TRUE,2014-01-01,E0,2014,england,Liverpool,Hull,2,0,1.35,6.2,13,NA,NA,NA,NA
nXxNC9l7/,/soccer/england/premier-league-2013-2014/stoke-city-everton-nXxNC9l7/,TRUE,2014-01-01,E0,2014,england,Stoke City,Everton,1,1,5.2,3.8,1.88,NA,NA,NA,NA
O80nl0of/,/soccer/england/premier-league-2013-2014/swansea-manchester-city-O80nl0of/,TRUE,2014-01-01,E0,2014,england,Swansea,Manchester City,2,3,6.1,4.2,1.71,NA,NA,NA,NA
pI1rktWm/,/soccer/england/premier-league-2013-2014/arsenal-cardiff-pI1rktWm/,TRUE,2014-01-01,E0,2014,england,Arsenal,Cardiff,2,0,1.28,7.2,17,NA,NA,NA,NA
QNyRBT3D/,/soccer/england/premier-league-2013-2014/sunderland-aston-villa-QNyRBT3D/,TRUE,2014-01-01,E0,2014,england,Sunderland,Aston Villa,0,1,2.15,3.45,4.03,NA,NA,NA,NA
SSF9zDtE/,/soccer/england/premier-league-2013-2014/west-brom-newcastle-utd-SSF9zDtE/,TRUE,2014-01-01,E0,2014,england,West Brom,Newcastle,1,0,2.45,3.55,3.35,NA,NA,NA,NA
v7wJDkZ0/,/soccer/england/premier-league-2013-2014/southampton-chelsea-v7wJDkZ0/,TRUE,2014-01-01,E0,2014,england,Southampton,Chelsea,0,3,4.15,3.6,2.1,NA,NA,NA,NA
80Yra1R3/,/soccer/spain/primera-division-2013-2014/malaga-atl-madrid-80Yra1R3/,TRUE,2014-01-04,SP1,2014,spain,Malaga,Atletico Madrid,0,1,7.4,4.6,1.57,NA,NA,NA,NA
Qyqv0sCc/,/soccer/spain/primera-division-2013-2014/valencia-levante-Qyqv0sCc/,TRUE,2014-01-04,SP1,2014,spain,Valencia,Levante,2,0,1.47,5.1,8.5,NA,NA,NA,NA
v3RQjwZq/,/soccer/spain/primera-division-2013-2014/almeria-granada-cf-v3RQjwZq/,TRUE,2014-01-04,SP1,2014,spain,Almeria,Granada,3,0,2.76,3.35,2.96,NA,NA,NA,NA
YPQUkclj/,/soccer/spain/primera-division-2013-2014/valladolid-betis-YPQUkclj/,TRUE,2014-01-04,SP1,2014,spain,Real Valladolid,Real Betis,0,0,2.75,3.44,2.89,NA,NA,NA,NA
2szaeJQS/,/soccer/spain/primera-division-2013-2014/real-sociedad-ath-bilbao-2szaeJQS/,TRUE,2014-01-05,SP1,2014,spain,Real Sociedad,Athletic Bilbao,2,0,2.27,3.6,3.7,NA,NA,NA,NA
CGPYlH3d/,/soccer/spain/primera-division-2013-2014/osasuna-espanyol-CGPYlH3d/,TRUE,2014-01-05,SP1,2014,spain,Osasuna,Espanyol,1,0,2.47,3.3,3.48,NA,NA,NA,NA
ERM3xnIs/,/soccer/italy/serie-a-2013-2014/juventus-as-roma-ERM3xnIs/,TRUE,2014-01-05,I1,2014,italy,Juventus,AS Roma,3,0,1.74,3.95,5.8,NA,NA,NA,NA
niXnbLtA/,/soccer/spain/primera-division-2013-2014/barcelona-elche-niXnbLtA/,TRUE,2014-01-05,SP1,2014,spain,Barcelona,Elche,4,0,1.09,18,46.14,NA,NA,NA,NA
QsSNCYUS/,/soccer/italy/serie-a-2013-2014/fiorentina-livorno-QsSNCYUS/,TRUE,2014-01-05,I1,2014,italy,Fiorentina,Livorno,1,0,1.35,5.7,12,NA,NA,NA,NA
rmnZM6If/,/soccer/italy/serie-a-2013-2014/chievo-cagliari-rmnZM6If/,TRUE,2014-01-05,I1,2014,italy,Chievo Verona,Cagliari,0,0,2.6,3.2,3.38,NA,NA,NA,NA
tSojcudG/,/soccer/spain/primera-division-2013-2014/sevilla-getafe-tSojcudG/,TRUE,2014-01-05,SP1,2014,spain,Sevilla,Getafe,3,0,1.59,4.45,6.7,NA,NA,NA,NA
23Jk8hwp/,/soccer/italy/serie-a-2013-2014/parma-torino-23Jk8hwp/,TRUE,2014-01-06,I1,2014,italy,Parma,Torino,3,1,2.32,3.44,3.9,NA,NA,NA,NA
bwyjlqHg/,/soccer/italy/serie-a-2013-2014/udinese-verona-bwyjlqHg/,TRUE,2014-01-06,I1,2014,italy,Udinese,Hellas Verona,1,3,1.83,3.9,5.82,NA,NA,NA,NA
fstXs8fK/,/soccer/italy/serie-a-2013-2014/genoa-sassuolo-fstXs8fK/,TRUE,2014-01-06,I1,2014,italy,Genoa,Sassuolo,2,0,2.36,3.4,3.6,NA,NA,NA,NA
KIpfdaBM/,/soccer/spain/primera-division-2013-2014/rayo-vallecano-villarreal-KIpfdaBM/,TRUE,2014-01-06,SP1,2014,spain,Rayo Vallecano,Villarreal,2,5,3.8,3.55,2.29,NA,NA,NA,NA
lY8HD0tc/,/soccer/spain/primera-division-2013-2014/real-madrid-celta-vigo-lY8HD0tc/,TRUE,2014-01-06,SP1,2014,spain,Real Madrid,Celta Vigo,3,0,1.09,17,42.82,NA,NA,NA,NA
MiQBzQnf/,/soccer/italy/serie-a-2013-2014/lazio-inter-MiQBzQnf/,TRUE,2014-01-06,I1,2014,italy,Lazio,Internazionale,1,0,2.68,3.4,3.05,NA,NA,NA,NA
r7EKY3H6/,/soccer/italy/serie-a-2013-2014/ac-milan-atalanta-r7EKY3H6/,TRUE,2014-01-06,I1,2014,italy,AC Milan,Atalanta,3,0,1.51,4.6,9.2,NA,NA,NA,NA
UNCSWsnJ/,/soccer/italy/serie-a-2013-2014/napoli-sampdoria-UNCSWsnJ/,TRUE,2014-01-06,I1,2014,italy,Napoli,Sampdoria,2,0,1.42,5.3,9.6,NA,NA,NA,NA
zNrROSmr/,/soccer/italy/serie-a-2013-2014/catania-bologna-zNrROSmr/,TRUE,2014-01-06,I1,2014,italy,Catania,Bologna,2,0,2.15,3.4,4.65,NA,NA,NA,NA
69Hxtjyn/,/soccer/france/ligue-1-2013-2014/st-etienne-evian-tg-69Hxtjyn/,TRUE,2014-01-08,F1,2014,france,St Etienne,Evian Thonon Gaillard,1,0,1.57,4.4,7.7,NA,NA,NA,NA
GrsYIPYd/,/soccer/france/ligue-1-2013-2014/montpellier-monaco-GrsYIPYd/,TRUE,2014-01-10,F1,2014,france,Montpellier,AS Monaco,1,1,5,3.55,1.92,NA,NA,NA,NA
QJk83GIk/,/soccer/spain/primera-division-2013-2014/granada-cf-valladolid-QJk83GIk/,TRUE,2014-01-10,SP1,2014,spain,Granada,Real Valladolid,4,0,2.05,3.45,4.5,NA,NA,NA,NA
0WrpGNIF/,/soccer/france/ligue-1-2013-2014/valenciennes-bastia-0WrpGNIF/,TRUE,2014-01-11,F1,2014,france,Valenciennes,Bastia,3,2,2.2,3.53,3.95,NA,NA,NA,NA
6Dasd2Rq/,/soccer/france/ligue-1-2013-2014/guingamp-st-etienne-6Dasd2Rq/,TRUE,2014-01-11,F1,2014,france,Guingamp,St Etienne,0,0,3.4,3.25,2.5,NA,NA,NA,NA
8064PnYC/,/soccer/england/premier-league-2013-2014/tottenham-crystal-palace-8064PnYC/,TRUE,2014-01-11,E0,2014,england,Tottenham,Crystal Palace,2,0,1.44,5.1,9.4,NA,NA,NA,NA
8xK624lG/,/soccer/france/ligue-1-2013-2014/ac-ajaccio-paris-sg-8xK624lG/,TRUE,2014-01-11,F1,2014,france,AC Ajaccio,Paris Saint-Germain,1,2,19,7.8,1.22,NA,NA,NA,NA
dQIg7Chj/,/soccer/italy/serie-a-2013-2014/bologna-lazio-dQIg7Chj/,TRUE,2014-01-11,I1,2014,italy,Bologna,Lazio,0,0,3.7,3.44,2.34,NA,NA,NA,NA
Ew3kftdd/,/soccer/france/ligue-1-2013-2014/lyon-sochaux-Ew3kftdd/,TRUE,2014-01-11,F1,2014,france,Lyon,Sochaux,2,0,1.46,4.9,9.3,NA,NA,NA,NA
fw0lTUYm/,/soccer/england/premier-league-2013-2014/hull-city-chelsea-fw0lTUYm/,TRUE,2014-01-11,E0,2014,england,Hull,Chelsea,0,2,6.6,4,1.68,NA,NA,NA,NA
jVWrmK00/,/soccer/england/premier-league-2013-2014/cardiff-west-ham-jVWrmK00/,TRUE,2014-01-11,E0,2014,england,Cardiff,West Ham,0,2,2.1,3.67,4.1,NA,NA,NA,NA
Mo7PBvB9/,/soccer/spain/primera-division-2013-2014/atl-madrid-barcelona-Mo7PBvB9/,TRUE,2014-01-11,SP1,2014,spain,Atletico Madrid,Barcelona,0,0,3.22,3.55,2.56,NA,NA,NA,NA
MuOA1O3M/,/soccer/france/ligue-1-2013-2014/bordeaux-toulouse-MuOA1O3M/,TRUE,2014-01-11,F1,2014,france,Bordeaux,Toulouse,0,1,2.14,3.37,4.5,NA,NA,NA,NA
MuptH339/,/soccer/france/ligue-1-2013-2014/rennes-nice-MuptH339/,TRUE,2014-01-11,F1,2014,france,Stade Rennes,Nice,0,0,2.18,3.3,4.35,NA,NA,NA,NA
nTj44d3q/,/soccer/spain/primera-division-2013-2014/ath-bilbao-almeria-nTj44d3q/,TRUE,2014-01-11,SP1,2014,spain,Athletic Bilbao,Almeria,6,1,1.37,5.7,10,NA,NA,NA,NA
SjbdR830/,/soccer/england/premier-league-2013-2014/southampton-west-brom-SjbdR830/,TRUE,2014-01-11,E0,2014,england,Southampton,West Brom,1,0,1.9,3.9,5.1,NA,NA,NA,NA
ULVnnvG6/,/soccer/england/premier-league-2013-2014/manchester-united-swansea-ULVnnvG6/,TRUE,2014-01-11,E0,2014,england,Manchester Utd,Swansea,2,0,1.59,4.45,8.1,NA,NA,NA,NA
x25qUAJs/,/soccer/england/premier-league-2013-2014/fulham-sunderland-x25qUAJs/,TRUE,2014-01-11,E0,2014,england,Fulham,Sunderland,1,4,2.24,3.4,3.95,NA,NA,NA,NA
YLATAbQF/,/soccer/spain/primera-division-2013-2014/elche-sevilla-YLATAbQF/,TRUE,2014-01-11,SP1,2014,spain,Elche,Sevilla,1,1,4.35,3.74,2.07,NA,NA,NA,NA
zgJHYjBQ/,/soccer/england/premier-league-2013-2014/everton-norwich-zgJHYjBQ/,TRUE,2014-01-11,E0,2014,england,Everton,Norwich City,2,0,1.38,5.6,11,NA,NA,NA,NA
zHHc6W7d/,/soccer/italy/serie-a-2013-2014/livorno-parma-zHHc6W7d/,TRUE,2014-01-11,I1,2014,italy,Livorno,Parma,0,3,3.7,3.36,2.49,NA,NA,NA,NA
zkXbQwQ2/,/soccer/spain/primera-division-2013-2014/celta-vigo-valencia-zkXbQwQ2/,TRUE,2014-01-11,SP1,2014,spain,Celta Vigo,Valencia,2,1,3.34,3.6,2.48,NA,NA,NA,NA
44DF0rJS/,/soccer/france/ligue-1-2013-2014/evian-tg-marseille-44DF0rJS/,TRUE,2014-01-12,F1,2014,france,Evian Thonon Gaillard,Marseille,1,2,3.7,3.35,2.36,NA,NA,NA,NA
8ruD2zYe/,/soccer/spain/primera-division-2013-2014/betis-osasuna-8ruD2zYe/,TRUE,2014-01-12,SP1,2014,spain,Real Betis,Osasuna,1,2,3.38,3.78,4.95,NA,NA,NA,NA
CY0tVFpc/,/soccer/italy/serie-a-2013-2014/sassuolo-ac-milan-CY0tVFpc/,TRUE,2014-01-12,I1,2014,italy,Sassuolo,AC Milan,4,3,6.6,4.2,1.67,NA,NA,NA,NA
Gp0Y9IuM/,/soccer/spain/primera-division-2013-2014/getafe-rayo-vallecano-Gp0Y9IuM/,TRUE,2014-01-12,SP1,2014,spain,Getafe,Rayo Vallecano,0,1,2.45,3.5,3.6,NA,NA,NA,NA
IHUCaXLM/,/soccer/italy/serie-a-2013-2014/torino-fiorentina-IHUCaXLM/,TRUE,2014-01-12,I1,2014,italy,Torino,Fiorentina,0,0,3.3,3.31,2.62,NA,NA,NA,NA
MoqH1fm2/,/soccer/spain/primera-division-2013-2014/espanyol-real-madrid-MoqH1fm2/,TRUE,2014-01-12,SP1,2014,spain,Espanyol,Real Madrid,0,1,10.5,5.7,1.37,NA,NA,NA,NA
QmyVlG74/,/soccer/italy/serie-a-2013-2014/verona-napoli-QmyVlG74/,TRUE,2014-01-12,I1,2014,italy,Hellas Verona,Napoli,0,3,4.1,3.65,2.06,NA,NA,NA,NA
QyHaQSI6/,/soccer/england/premier-league-2013-2014/stoke-city-liverpool-QyHaQSI6/,TRUE,2014-01-12,E0,2014,england,Stoke City,Liverpool,3,5,7.6,4.7,1.55,NA,NA,NA,NA
SIpxIql3/,/soccer/france/ligue-1-2013-2014/nantes-lorient-SIpxIql3/,TRUE,2014-01-12,F1,2014,france,Nantes,Lorient,1,0,2.34,3.3,3.73,NA,NA,NA,NA
SO7LCKe3/,/soccer/spain/primera-division-2013-2014/levante-malaga-SO7LCKe3/,TRUE,2014-01-12,SP1,2014,spain,Levante,Malaga,1,0,2.9,3.35,2.81,NA,NA,NA,NA
ULsMjxwh/,/soccer/italy/serie-a-2013-2014/cagliari-juventus-ULsMjxwh/,TRUE,2014-01-12,I1,2014,italy,Cagliari,Juventus,1,4,9.9,4.65,1.5,NA,NA,NA,NA
WjZcnNo6/,/soccer/italy/serie-a-2013-2014/atalanta-catania-WjZcnNo6/,TRUE,2014-01-12,I1,2014,italy,Atalanta,Catania,2,1,2.05,3.55,4.35,NA,NA,NA,NA
x2Zi4e7i/,/soccer/italy/serie-a-2013-2014/as-roma-genoa-x2Zi4e7i/,TRUE,2014-01-12,I1,2014,italy,AS Roma,Genoa,4,0,1.3,6.4,16,NA,NA,NA,NA
YTbhSllf/,/soccer/england/premier-league-2013-2014/newcastle-utd-manchester-city-YTbhSllf/,TRUE,2014-01-12,E0,2014,england,Newcastle,Manchester City,0,2,6.7,4.6,1.63,NA,NA,NA,NA
zm4oeMtj/,/soccer/france/ligue-1-2013-2014/lille-reims-zm4oeMtj/,TRUE,2014-01-12,F1,2014,france,Lille,Stade de Reims,1,2,1.52,4.35,9.1,NA,NA,NA,NA
b1ZxmfxH/,/soccer/italy/serie-a-2013-2014/inter-chievo-b1ZxmfxH/,TRUE,2014-01-13,I1,2014,italy,Internazionale,Chievo Verona,1,1,1.45,4.9,11,NA,NA,NA,NA
fyax9xeS/,/soccer/spain/primera-division-2013-2014/villarreal-real-sociedad-fyax9xeS/,TRUE,2014-01-13,SP1,2014,spain,Villarreal,Real Sociedad,5,1,2.06,3.7,4.1,NA,NA,NA,NA
pSx02Zy4/,/soccer/italy/serie-a-2013-2014/sampdoria-udinese-pSx02Zy4/,TRUE,2014-01-13,I1,2014,italy,Sampdoria,Udinese,3,0,2.78,3.1,3.3,NA,NA,NA,NA
tWJDZWeK/,/soccer/england/premier-league-2013-2014/aston-villa-arsenal-tWJDZWeK/,TRUE,2014-01-13,E0,2014,england,Aston Villa,Arsenal,1,2,8.5,4.67,1.52,NA,NA,NA,NA
ARqyQUVJ/,/soccer/spain/primera-division-2013-2014/malaga-valencia-ARqyQUVJ/,TRUE,2014-01-17,SP1,2014,spain,Malaga,Valencia,0,0,2.88,3.45,2.82,NA,NA,NA,NA
t4JIUMX8/,/soccer/france/ligue-1-2013-2014/st-etienne-lille-t4JIUMX8/,TRUE,2014-01-17,F1,2014,france,St Etienne,Lille,2,0,2.5,3.2,3.7,NA,NA,NA,NA
0d2p37O6/,/soccer/spain/primera-division-2013-2014/elche-rayo-vallecano-0d2p37O6/,TRUE,2014-01-18,SP1,2014,spain,Elche,Rayo Vallecano,2,0,2.47,3.44,3.4,NA,NA,NA,NA
2DKEV2I2/,/soccer/france/ligue-1-2013-2014/rennes-evian-tg-2DKEV2I2/,TRUE,2014-01-18,F1,2014,france,Stade Rennes,Evian Thonon Gaillard,0,0,1.8,3.79,5.4,NA,NA,NA,NA
61kjDjjM/,/soccer/italy/serie-a-2013-2014/juventus-sampdoria-61kjDjjM/,TRUE,2014-01-18,I1,2014,italy,Juventus,Sampdoria,4,2,1.2,8.4,23,NA,NA,NA,NA
dbxgE1mS/,/soccer/france/ligue-1-2013-2014/lorient-guingamp-dbxgE1mS/,TRUE,2014-01-18,F1,2014,france,Lorient,Guingamp,2,0,2,3.4,4.7,NA,NA,NA,NA
EccfnAuQ/,/soccer/england/premier-league-2013-2014/crystal-palace-stoke-city-EccfnAuQ/,TRUE,2014-01-18,E0,2014,england,Crystal Palace,Stoke City,1,0,2.34,3.34,3.7,NA,NA,NA,NA
EuW2Pcu9/,/soccer/spain/primera-division-2013-2014/espanyol-celta-vigo-EuW2Pcu9/,TRUE,2014-01-18,SP1,2014,spain,Espanyol,Celta Vigo,1,0,2,3.55,5,NA,NA,NA,NA
fim0OHfF/,/soccer/spain/primera-division-2013-2014/betis-real-madrid-fim0OHfF/,TRUE,2014-01-18,SP1,2014,spain,Real Betis,Real Madrid,0,5,14,7.6,1.28,NA,NA,NA,NA
I7wkFsYL/,/soccer/france/ligue-1-2013-2014/bastia-bordeaux-I7wkFsYL/,TRUE,2014-01-18,F1,2014,france,Bastia,Bordeaux,1,0,3.21,3.27,2.75,NA,NA,NA,NA
KvzNsUms/,/soccer/england/premier-league-2013-2014/liverpool-aston-villa-KvzNsUms/,TRUE,2014-01-18,E0,2014,england,Liverpool,Aston Villa,2,2,1.24,8.6,17,NA,NA,NA,NA
n7gWwnm6/,/soccer/england/premier-league-2013-2014/west-ham-newcastle-utd-n7gWwnm6/,TRUE,2014-01-18,E0,2014,england,West Ham,Newcastle,1,3,3.1,3.6,2.54,NA,NA,NA,NA
ni58O6mJ/,/soccer/england/premier-league-2013-2014/arsenal-fulham-ni58O6mJ/,TRUE,2014-01-18,E0,2014,england,Arsenal,Fulham,2,0,1.22,8.4,18,NA,NA,NA,NA
OrVjobVC/,/soccer/england/premier-league-2013-2014/manchester-city-cardiff-OrVjobVC/,TRUE,2014-01-18,E0,2014,england,Manchester City,Cardiff,4,2,1.13,13,34,NA,NA,NA,NA
OS8NTtmF/,/soccer/france/ligue-1-2013-2014/sochaux-montpellier-OS8NTtmF/,TRUE,2014-01-18,F1,2014,france,Sochaux,Montpellier,0,2,3.42,3.3,2.7,NA,NA,NA,NA
S4wVu8Ig/,/soccer/england/premier-league-2013-2014/sunderland-southampton-S4wVu8Ig/,TRUE,2014-01-18,E0,2014,england,Sunderland,Southampton,2,2,3.14,3.36,2.7,NA,NA,NA,NA
StTO8uBk/,/soccer/france/ligue-1-2013-2014/nice-ac-ajaccio-StTO8uBk/,TRUE,2014-01-18,F1,2014,france,Nice,AC Ajaccio,2,0,1.8,3.75,5.8,NA,NA,NA,NA
WGAT6kPs/,/soccer/spain/primera-division-2013-2014/granada-cf-osasuna-WGAT6kPs/,TRUE,2014-01-18,SP1,2014,spain,Granada,Osasuna,0,0,2.03,3.45,5.1,NA,NA,NA,NA
xM1wGh63/,/soccer/italy/serie-a-2013-2014/as-roma-livorno-xM1wGh63/,TRUE,2014-01-18,I1,2014,italy,AS Roma,Livorno,3,0,1.2,8.2,23,NA,NA,NA,NA
YsvRtl3m/,/soccer/england/premier-league-2013-2014/norwich-hull-city-YsvRtl3m/,TRUE,2014-01-18,E0,2014,england,Norwich City,Hull,1,0,2.68,3.35,3.25,NA,NA,NA,NA
8M5h1ogJ/,/soccer/spain/primera-division-2013-2014/levante-barcelona-8M5h1ogJ/,TRUE,2014-01-19,SP1,2014,spain,Levante,Barcelona,1,1,19.75,9.8,1.17,NA,NA,NA,NA
A5IT7aQe/,/soccer/france/ligue-1-2013-2014/paris-sg-nantes-A5IT7aQe/,TRUE,2014-01-19,F1,2014,france,Paris Saint-Germain,Nantes,5,0,1.22,7.8,18.4,NA,NA,NA,NA
AF9ihkEd/,/soccer/italy/serie-a-2013-2014/genoa-inter-AF9ihkEd/,TRUE,2014-01-19,I1,2014,italy,Genoa,Internazionale,1,0,5.4,3.85,1.85,NA,NA,NA,NA
byjnEWzG/,/soccer/italy/serie-a-2013-2014/chievo-parma-byjnEWzG/,TRUE,2014-01-19,I1,2014,italy,Chievo Verona,Parma,1,2,3.3,3.14,2.7,NA,NA,NA,NA
CvUGbiyT/,/soccer/italy/serie-a-2013-2014/atalanta-cagliari-CvUGbiyT/,TRUE,2014-01-19,I1,2014,italy,Atalanta,Cagliari,1,0,2.52,3.23,3.6,NA,NA,NA,NA
EmGrfBqp/,/soccer/italy/serie-a-2013-2014/catania-fiorentina-EmGrfBqp/,TRUE,2014-01-19,I1,2014,italy,Catania,Fiorentina,0,3,4.7,3.83,1.94,NA,NA,NA,NA
KpirFCL9/,/soccer/italy/serie-a-2013-2014/bologna-napoli-KpirFCL9/,TRUE,2014-01-19,I1,2014,italy,Bologna,Napoli,2,2,6.2,4.05,1.71,NA,NA,NA,NA
ldHX6Ju2/,/soccer/france/ligue-1-2013-2014/reims-lyon-ldHX6Ju2/,TRUE,2014-01-19,F1,2014,france,Stade de Reims,Lyon,0,2,3.55,3.44,2.5,NA,NA,NA,NA
M53t4m90/,/soccer/spain/primera-division-2013-2014/getafe-real-sociedad-M53t4m90/,TRUE,2014-01-19,SP1,2014,spain,Getafe,Real Sociedad,2,2,3.6,3.66,2.4,NA,NA,NA,NA
OIcZGYjc/,/soccer/italy/serie-a-2013-2014/udinese-lazio-OIcZGYjc/,TRUE,2014-01-19,I1,2014,italy,Udinese,Lazio,2,3,2.61,3.23,3.45,NA,NA,NA,NA
phlfCA5S/,/soccer/italy/serie-a-2013-2014/sassuolo-torino-phlfCA5S/,TRUE,2014-01-19,I1,2014,italy,Sassuolo,Torino,0,2,2.98,3.4,2.66,NA,NA,NA,NA
pj7ER6ZF/,/soccer/england/premier-league-2013-2014/swansea-tottenham-pj7ER6ZF/,TRUE,2014-01-19,E0,2014,england,Swansea,Tottenham,1,3,3.3,3.55,2.42,NA,NA,NA,NA
UV6l2RwD/,/soccer/spain/primera-division-2013-2014/atl-madrid-sevilla-UV6l2RwD/,TRUE,2014-01-19,SP1,2014,spain,Atletico Madrid,Sevilla,1,1,1.37,6,12,NA,NA,NA,NA
vsEy5Tgf/,/soccer/spain/primera-division-2013-2014/villarreal-almeria-vsEy5Tgf/,TRUE,2014-01-19,SP1,2014,spain,Villarreal,Almeria,2,0,1.3,6.6,13,NA,NA,NA,NA
WOAmgVbj/,/soccer/italy/serie-a-2013-2014/ac-milan-verona-WOAmgVbj/,TRUE,2014-01-19,I1,2014,italy,AC Milan,Hellas Verona,1,0,1.4,5.4,11.35,NA,NA,NA,NA
z5yiCEHs/,/soccer/france/ligue-1-2013-2014/toulouse-monaco-z5yiCEHs/,TRUE,2014-01-19,F1,2014,france,Toulouse,AS Monaco,0,2,5,3.5,2.05,NA,NA,NA,NA
z7bjmjQJ/,/soccer/england/premier-league-2013-2014/chelsea-manchester-united-z7bjmjQJ/,TRUE,2014-01-19,E0,2014,england,Chelsea,Manchester Utd,3,1,1.76,4.1,6,NA,NA,NA,NA
6exZvSXa/,/soccer/england/premier-league-2013-2014/west-brom-everton-6exZvSXa/,TRUE,2014-01-20,E0,2014,england,West Brom,Everton,1,1,4.3,3.6,2.05,NA,NA,NA,NA
QwAX59vl/,/soccer/spain/primera-division-2013-2014/ath-bilbao-valladolid-QwAX59vl/,TRUE,2014-01-20,SP1,2014,spain,Athletic Bilbao,Real Valladolid,4,2,1.41,5.4,10.15,NA,NA,NA,NA
4pT78WG6/,/soccer/france/ligue-1-2013-2014/lille-rennes-4pT78WG6/,TRUE,2014-01-24,F1,2014,france,Lille,Stade Rennes,1,1,1.72,3.9,6.7,NA,NA,NA,NA
KSNoUhUm/,/soccer/germany/bundesliga-2013-2014/b-monchengladbach-bayern-munich-KSNoUhUm/,TRUE,2014-01-24,D1,2014,germany,Borussia Monchengladbach,Bayern Munich,0,2,7.5,4.85,1.55,NA,NA,NA,NA
Qik6K8gs/,/soccer/spain/primera-division-2013-2014/celta-vigo-betis-Qik6K8gs/,TRUE,2014-01-24,SP1,2014,spain,Celta Vigo,Real Betis,4,2,2.16,3.55,4.15,NA,NA,NA,NA
0AsJH6w0/,/soccer/spain/primera-division-2013-2014/valladolid-villarreal-0AsJH6w0/,TRUE,2014-01-25,SP1,2014,spain,Real Valladolid,Villarreal,1,0,4.6,3.75,2.03,NA,NA,NA,NA
2BJ6PUrJ/,/soccer/germany/bundesliga-2013-2014/nurnberg-hoffenheim-2BJ6PUrJ/,TRUE,2014-01-25,D1,2014,germany,Nurnberg,TSG Hoffenheim,4,0,2.58,3.61,3,NA,NA,NA,NA
4rlAJS8m/,/soccer/spain/primera-division-2013-2014/real-madrid-granada-cf-4rlAJS8m/,TRUE,2014-01-25,SP1,2014,spain,Real Madrid,Granada,2,0,1.09,18,46,NA,NA,NA,NA
6qQcRjE6/,/soccer/germany/bundesliga-2013-2014/wolfsburg-hannover-6qQcRjE6/,TRUE,2014-01-25,D1,2014,germany,VfL Wolfsburg,Hannover 96,1,3,1.68,4.6,6.5,NA,NA,NA,NA
8C2vPloQ/,/soccer/spain/primera-division-2013-2014/valencia-espanyol-8C2vPloQ/,TRUE,2014-01-25,SP1,2014,spain,Valencia,Espanyol,2,2,1.72,4.05,6.1,NA,NA,NA,NA
CnAbVgOJ/,/soccer/france/ligue-1-2013-2014/montpellier-nice-CnAbVgOJ/,TRUE,2014-01-25,F1,2014,france,Montpellier,Nice,3,1,1.93,3.5,5.9,NA,NA,NA,NA
f56hmYzQ/,/soccer/germany/bundesliga-2013-2014/freiburg-bayer-leverkusen-f56hmYzQ/,TRUE,2014-01-25,D1,2014,germany,SC Freiburg,Bayer Leverkusen,3,2,5.7,4,1.77,NA,NA,NA,NA
fRcJCvH8/,/soccer/italy/serie-a-2013-2014/lazio-juventus-fRcJCvH8/,TRUE,2014-01-25,I1,2014,italy,Lazio,Juventus,1,1,5.7,3.7,1.83,NA,NA,NA,NA
jw92UDwQ/,/soccer/france/ligue-1-2013-2014/nantes-reims-jw92UDwQ/,TRUE,2014-01-25,F1,2014,france,Nantes,Stade de Reims,0,0,2.12,3.21,4.8,NA,NA,NA,NA
MLaYOi1m/,/soccer/france/ligue-1-2013-2014/valenciennes-lorient-MLaYOi1m/,TRUE,2014-01-25,F1,2014,france,Valenciennes,Lorient,1,1,2.6,3.4,3.15,NA,NA,NA,NA
OzPGsCbm/,/soccer/germany/bundesliga-2013-2014/eintracht-frankfurt-hertha-berlin-OzPGsCbm/,TRUE,2014-01-25,D1,2014,germany,Eintracht Frankfurt,Hertha Berlin,1,0,2.55,3.5,3.1,NA,NA,NA,NA
QgU39C10/,/soccer/france/ligue-1-2013-2014/guingamp-paris-sg-QgU39C10/,TRUE,2014-01-25,F1,2014,france,Guingamp,Paris Saint-Germain,1,1,10,5.2,1.42,NA,NA,NA,NA
ShRgSWb0/,/soccer/germany/bundesliga-2013-2014/vfb-stuttgart-mainz-ShRgSWb0/,TRUE,2014-01-25,D1,2014,germany,VfB Stuttgart,Mainz,1,2,2.28,3.6,3.54,NA,NA,NA,NA
UkZZDOxP/,/soccer/spain/primera-division-2013-2014/sevilla-levante-UkZZDOxP/,TRUE,2014-01-25,SP1,2014,spain,Sevilla,Levante,2,3,1.4,5.5,10.48,NA,NA,NA,NA
