id_odsp,link_odsp,adv_stats,date,league,season,country,ht,at,fthg,ftag,odd_h,odd_d,odd_a,odd_over,odd_under,odd_bts,odd_bts_n
nwx6B1uf/,/soccer/france/ligue-1-2014-2015/nice-lorient-nwx6B1uf/,TRUE,2015-01-10,F1,2015,france,Nice,Lorient,3,1,2.17,3.32,4.1,NA,NA,NA,NA
OO64sRuN/,/soccer/england/premier-league-2014-2015/chelsea-newcastle-utd-OO64sRuN/,TRUE,2015-01-10,E0,2015,england,Chelsea,Newcastle,2,0,1.22,7.8,18,NA,NA,NA,NA
r9myx53p/,/soccer/england/premier-league-2014-2015/everton-manchester-city-r9myx53p/,TRUE,2015-01-10,E0,2015,england,Everton,Manchester City,1,1,4.8,4.1,1.85,NA,NA,NA,NA
rJQ3CG8b/,/soccer/italy/serie-a-2014-2015/sassuolo-udinese-rJQ3CG8b/,TRUE,2015-01-10,I1,2015,italy,Sassuolo,Udinese,1,1,2.14,3.35,4.33,NA,NA,NA,NA
SGJv8SY1/,/soccer/france/ligue-1-2014-2015/guingamp-lens-SGJv8SY1/,TRUE,2015-01-10,F1,2015,france,Guingamp,Lens,2,0,2.32,3.32,4,NA,NA,NA,NA
SYjm6vg4/,/soccer/england/premier-league-2014-2015/swansea-west-ham-SYjm6vg4/,TRUE,2015-01-10,E0,2015,england,Swansea,West Ham,1,1,2.23,3.58,3.65,NA,NA,NA,NA
tYMLWBB2/,/soccer/france/ligue-1-2014-2015/lille-caen-tYMLWBB2/,TRUE,2015-01-10,F1,2015,france,Lille,Caen,1,0,1.73,3.8,6.6,NA,NA,NA,NA
U170r7QG/,/soccer/england/premier-league-2014-2015/burnley-qpr-U170r7QG/,TRUE,2015-01-10,E0,2015,england,Burnley,QPR,2,1,2.12,3.56,3.9,NA,NA,NA,NA
vJg7s9Hk/,/soccer/spain/primera-division-2014-2015/real-madrid-espanyol-vJg7s9Hk/,TRUE,2015-01-10,SP1,2015,spain,Real Madrid,Espanyol,3,0,1.12,14,34,NA,NA,NA,NA
WUTVcnQ3/,/soccer/england/premier-league-2014-2015/west-brom-hull-city-WUTVcnQ3/,TRUE,2015-01-10,E0,2015,england,West Brom,Hull,1,0,2.05,3.35,4.65,NA,NA,NA,NA
2mBUUktF/,/soccer/france/ligue-1-2014-2015/monaco-bordeaux-2mBUUktF/,TRUE,2015-01-11,F1,2015,france,AS Monaco,Bordeaux,0,0,1.75,3.8,6.08,NA,NA,NA,NA
4S5UcHg5/,/soccer/italy/serie-a-2014-2015/atalanta-chievo-4S5UcHg5/,TRUE,2015-01-11,I1,2015,italy,Atalanta,Chievo Verona,1,1,2.3,3.2,4,NA,NA,NA,NA
4SRaDdgh/,/soccer/italy/serie-a-2014-2015/sampdoria-empoli-4SRaDdgh/,TRUE,2015-01-11,I1,2015,italy,Sampdoria,Empoli,1,0,2.19,3.35,4,NA,NA,NA,NA
8nw2CsQm/,/soccer/france/ligue-1-2014-2015/nantes-metz-8nw2CsQm/,TRUE,2015-01-11,F1,2015,france,Nantes,Metz,0,0,2.14,3.25,4.55,NA,NA,NA,NA
A5SeExvn/,/soccer/italy/serie-a-2014-2015/as-roma-lazio-A5SeExvn/,TRUE,2015-01-11,I1,2015,italy,AS Roma,Lazio,2,2,2.27,3.36,4.05,NA,NA,NA,NA
bVOiFIOu/,/soccer/italy/serie-a-2014-2015/napoli-juventus-bVOiFIOu/,TRUE,2015-01-11,I1,2015,italy,Napoli,Juventus,1,3,3.45,3.25,2.54,NA,NA,NA,NA
C4wR1w34/,/soccer/spain/primera-division-2014-2015/barcelona-atl-madrid-C4wR1w34/,TRUE,2015-01-11,SP1,2015,spain,Barcelona,Atletico Madrid,3,1,1.66,4.33,6.4,NA,NA,NA,NA
fHbseFwO/,/soccer/italy/serie-a-2014-2015/verona-parma-fHbseFwO/,TRUE,2015-01-11,I1,2015,italy,Hellas Verona,Parma,3,1,2.56,3.4,3.14,NA,NA,NA,NA
fTSV0cIA/,/soccer/spain/primera-division-2014-2015/granada-cf-real-sociedad-fTSV0cIA/,TRUE,2015-01-11,SP1,2015,spain,Granada,Real Sociedad,1,1,3.13,3.3,2.72,NA,NA,NA,NA
KOLPVVQ8/,/soccer/france/ligue-1-2014-2015/lyon-toulouse-KOLPVVQ8/,TRUE,2015-01-11,F1,2015,france,Lyon,Toulouse,3,0,1.54,4.6,7.9,NA,NA,NA,NA
nieZdy9B/,/soccer/italy/serie-a-2014-2015/cagliari-cesena-nieZdy9B/,TRUE,2015-01-11,I1,2015,italy,Cagliari,Cesena,2,1,1.68,3.95,6.6,NA,NA,NA,NA
QsfwdeOH/,/soccer/italy/serie-a-2014-2015/fiorentina-palermo-QsfwdeOH/,TRUE,2015-01-11,I1,2015,italy,Fiorentina,Palermo,4,3,1.67,4.2,5.9,NA,NA,NA,NA
vwQJ3aYi/,/soccer/spain/primera-division-2014-2015/ath-bilbao-elche-vwQJ3aYi/,TRUE,2015-01-11,SP1,2015,spain,Athletic Bilbao,Elche,1,2,1.53,4.4,8.6,NA,NA,NA,NA
WGlcqmBA/,/soccer/england/premier-league-2014-2015/arsenal-stoke-city-WGlcqmBA/,TRUE,2015-01-11,E0,2015,england,Arsenal,Stoke City,3,0,1.52,4.8,7.9,NA,NA,NA,NA
Y7cofZhU/,/soccer/italy/serie-a-2014-2015/inter-genoa-Y7cofZhU/,TRUE,2015-01-11,I1,2015,italy,Internazionale,Genoa,3,1,1.7,4.2,6.5,NA,NA,NA,NA
z3zNa8ei/,/soccer/england/premier-league-2014-2015/manchester-united-southampton-z3zNa8ei/,TRUE,2015-01-11,E0,2015,england,Manchester Utd,Southampton,0,1,1.92,4,5.35,NA,NA,NA,NA
zomGumn2/,/soccer/spain/primera-division-2014-2015/almeria-sevilla-zomGumn2/,TRUE,2015-01-11,SP1,2015,spain,Almeria,Sevilla,0,2,4.25,3.8,2.05,NA,NA,NA,NA
8WWZaHXG/,/soccer/spain/primera-division-2014-2015/rayo-vallecano-cordoba-8WWZaHXG/,TRUE,2015-01-12,SP1,2015,spain,Rayo Vallecano,Cordoba,0,1,1.68,4.03,6.5,NA,NA,NA,NA
hMJtd8Wr/,/soccer/spain/primera-division-2014-2015/cordoba-eibar-hMJtd8Wr/,TRUE,2015-01-16,SP1,2015,spain,Cordoba,Eibar,1,1,2.68,3.94,3.5,NA,NA,NA,NA
r5VE9uA6/,/soccer/france/ligue-1-2014-2015/bordeaux-nice-r5VE9uA6/,TRUE,2015-01-16,F1,2015,france,Bordeaux,Nice,1,2,2.06,3.55,4.75,NA,NA,NA,NA
0t2uQ0fm/,/soccer/france/ligue-1-2014-2015/monaco-nantes-0t2uQ0fm/,TRUE,2015-01-17,F1,2015,france,AS Monaco,Nantes,1,0,1.73,3.7,6.5,NA,NA,NA,NA
6FjsQZxb/,/soccer/italy/serie-a-2014-2015/palermo-as-roma-6FjsQZxb/,TRUE,2015-01-17,I1,2015,italy,Palermo,AS Roma,1,1,3.8,3.66,4.15,NA,NA,NA,NA
ALSZd6uA/,/soccer/england/premier-league-2014-2015/aston-villa-liverpool-ALSZd6uA/,TRUE,2015-01-17,E0,2015,england,Aston Villa,Liverpool,0,2,4.8,3.7,1.91,NA,NA,NA,NA
Aq7Ilrmj/,/soccer/england/premier-league-2014-2015/newcastle-utd-southampton-Aq7Ilrmj/,TRUE,2015-01-17,E0,2015,england,Newcastle,Southampton,1,2,2.93,3.26,2.79,NA,NA,NA,NA
IoSwdQfG/,/soccer/england/premier-league-2014-2015/burnley-crystal-palace-IoSwdQfG/,TRUE,2015-01-17,E0,2015,england,Burnley,Crystal Palace,2,3,2.5,3.3,3.34,NA,NA,NA,NA
j7C5W2HJ/,/soccer/france/ligue-1-2014-2015/lorient-lille-j7C5W2HJ/,TRUE,2015-01-17,F1,2015,france,Lorient,Lille,1,0,2.74,3.18,3.16,NA,NA,NA,NA
jDXE0lOR/,/soccer/spain/primera-division-2014-2015/real-sociedad-rayo-vallecano-jDXE0lOR/,TRUE,2015-01-17,SP1,2015,spain,Real Sociedad,Rayo Vallecano,0,1,2.06,3.75,4.2,NA,NA,NA,NA
jVfhNbv6/,/soccer/france/ligue-1-2014-2015/toulouse-bastia-jVfhNbv6/,TRUE,2015-01-17,F1,2015,france,Toulouse,Bastia,1,1,1.96,3.35,5.48,NA,NA,NA,NA
l2YM7JvJ/,/soccer/france/ligue-1-2014-2015/lens-lyon-l2YM7JvJ/,TRUE,2015-01-17,F1,2015,france,Lens,Lyon,0,2,4.7,3.7,1.97,NA,NA,NA,NA
llDkfn1e/,/soccer/spain/primera-division-2014-2015/espanyol-celta-vigo-llDkfn1e/,TRUE,2015-01-17,SP1,2015,spain,Espanyol,Celta Vigo,1,0,2.66,3.35,3.18,NA,NA,NA,NA
llyb4WO2/,/soccer/spain/primera-division-2014-2015/villarreal-ath-bilbao-llyb4WO2/,TRUE,2015-01-17,SP1,2015,spain,Villarreal,Athletic Bilbao,2,0,1.86,4,5.5,NA,NA,NA,NA
lz6Mm22d/,/soccer/england/premier-league-2014-2015/qpr-manchester-united-lz6Mm22d/,TRUE,2015-01-17,E0,2015,england,QPR,Manchester Utd,0,2,6.2,4.55,1.65,NA,NA,NA,NA
M95j5b8A/,/soccer/england/premier-league-2014-2015/swansea-chelsea-M95j5b8A/,TRUE,2015-01-17,E0,2015,england,Swansea,Chelsea,0,5,7.5,8,1.57,NA,NA,NA,NA
Mk3yRtus/,/soccer/france/ligue-1-2014-2015/metz-montpellier-Mk3yRtus/,TRUE,2015-01-17,F1,2015,france,Metz,Montpellier,2,3,2.56,3.25,3.3,NA,NA,NA,NA
nBNK8Y7N/,/soccer/italy/serie-a-2014-2015/empoli-inter-nBNK8Y7N/,TRUE,2015-01-17,I1,2015,italy,Empoli,Internazionale,0,0,3.75,3.45,2.3,NA,NA,NA,NA
Qik5Couc/,/soccer/england/premier-league-2014-2015/tottenham-sunderland-Qik5Couc/,TRUE,2015-01-17,E0,2015,england,Tottenham,Sunderland,2,1,1.62,4.4,6.8,NA,NA,NA,NA
rBCgg6G1/,/soccer/spain/primera-division-2014-2015/valencia-almeria-rBCgg6G1/,TRUE,2015-01-17,SP1,2015,spain,Valencia,Almeria,3,2,1.49,5.1,8.8,NA,NA,NA,NA
v1Gnf4PS/,/soccer/england/premier-league-2014-2015/leicester-stoke-city-v1Gnf4PS/,TRUE,2015-01-17,E0,2015,england,Leicester City,Stoke City,0,1,2.67,3.38,3.2,NA,NA,NA,NA
xSUI8aPC/,/soccer/france/ligue-1-2014-2015/caen-reims-xSUI8aPC/,TRUE,2015-01-17,F1,2015,france,Caen,Stade de Reims,4,1,2.23,3.49,3.75,NA,NA,NA,NA
0Ov23jv9/,/soccer/spain/primera-division-2014-2015/elche-levante-0Ov23jv9/,TRUE,2015-01-18,SP1,2015,spain,Elche,Levante,1,0,2.25,3.3,4.5,NA,NA,NA,NA
4rl9B5f3/,/soccer/england/premier-league-2014-2015/west-ham-hull-city-4rl9B5f3/,TRUE,2015-01-18,E0,2015,england,West Ham,Hull,3,0,1.89,3.95,5.8,NA,NA,NA,NA
d8elOvPa/,/soccer/france/ligue-1-2014-2015/rennes-st-etienne-d8elOvPa/,TRUE,2015-01-18,F1,2015,france,Stade Rennes,St Etienne,0,0,3.54,3.19,2.66,NA,NA,NA,NA
EufkOD7A/,/soccer/italy/serie-a-2014-2015/udinese-cagliari-EufkOD7A/,TRUE,2015-01-18,I1,2015,italy,Udinese,Cagliari,2,2,2.3,3.55,4.15,NA,NA,NA,NA
GM7EkOXq/,/soccer/england/premier-league-2014-2015/manchester-city-arsenal-GM7EkOXq/,TRUE,2015-01-18,E0,2015,england,Manchester City,Arsenal,0,2,1.81,4.17,4.7,NA,NA,NA,NA
KIfoPgh4/,/soccer/italy/serie-a-2014-2015/parma-sampdoria-KIfoPgh4/,TRUE,2015-01-18,I1,2015,italy,Parma,Sampdoria,0,2,2.92,3.3,2.84,NA,NA,NA,NA
M1BchQV7/,/soccer/spain/primera-division-2014-2015/sevilla-malaga-M1BchQV7/,TRUE,2015-01-18,SP1,2015,spain,Sevilla,Malaga,2,0,1.79,4.05,5.4,NA,NA,NA,NA
MwTA1U8L/,/soccer/spain/primera-division-2014-2015/atl-madrid-granada-cf-MwTA1U8L/,TRUE,2015-01-18,SP1,2015,spain,Atletico Madrid,Granada,2,0,1.22,7.6,20,NA,NA,NA,NA
Oj1xRFNi/,/soccer/italy/serie-a-2014-2015/ac-milan-atalanta-Oj1xRFNi/,TRUE,2015-01-18,I1,2015,italy,AC Milan,Atalanta,0,1,1.63,4.1,7.2,NA,NA,NA,NA
p02YRe8o/,/soccer/italy/serie-a-2014-2015/lazio-napoli-p02YRe8o/,TRUE,2015-01-18,I1,2015,italy,Lazio,Napoli,0,1,2.9,3.4,2.94,NA,NA,NA,NA
r5ipPK9g/,/soccer/france/ligue-1-2014-2015/paris-sg-evian-tg-r5ipPK9g/,TRUE,2015-01-18,F1,2015,france,Paris Saint-Germain,Evian Thonon Gaillard,4,2,1.18,9.2,23.25,NA,NA,NA,NA
rmU62AgF/,/soccer/spain/primera-division-2014-2015/dep-la-coruna-barcelona-rmU62AgF/,TRUE,2015-01-18,SP1,2015,spain,Deportivo La Coruna,Barcelona,0,4,21,8.22,1.21,NA,NA,NA,NA
UcB9VMWP/,/soccer/france/ligue-1-2014-2015/marseille-guingamp-UcB9VMWP/,TRUE,2015-01-18,F1,2015,france,Marseille,Guingamp,2,1,1.5,4.8,8.5,NA,NA,NA,NA
UZCP7hNT/,/soccer/italy/serie-a-2014-2015/genoa-sassuolo-UZCP7hNT/,TRUE,2015-01-18,I1,2015,italy,Genoa,Sassuolo,3,3,2.3,3.56,3.88,NA,NA,NA,NA
voKCAfwB/,/soccer/italy/serie-a-2014-2015/cesena-torino-voKCAfwB/,TRUE,2015-01-18,I1,2015,italy,Cesena,Torino,2,3,5.2,3.45,1.93,NA,NA,NA,NA
Wrai3CVp/,/soccer/italy/serie-a-2014-2015/juventus-verona-Wrai3CVp/,TRUE,2015-01-18,I1,2015,italy,Juventus,Hellas Verona,4,0,1.18,9.2,28.6,NA,NA,NA,NA
Y7JG9EhH/,/soccer/italy/serie-a-2014-2015/chievo-fiorentina-Y7JG9EhH/,TRUE,2015-01-18,I1,2015,italy,Chievo Verona,Fiorentina,1,2,4.85,3.5,2,NA,NA,NA,NA
zo9oeSok/,/soccer/spain/primera-division-2014-2015/getafe-real-madrid-zo9oeSok/,TRUE,2015-01-18,SP1,2015,spain,Getafe,Real Madrid,0,3,18,7.9,1.24,NA,NA,NA,NA
dxRsepAM/,/soccer/england/premier-league-2014-2015/everton-west-brom-dxRsepAM/,TRUE,2015-01-19,E0,2015,england,Everton,West Brom,0,0,1.92,3.68,5.2,NA,NA,NA,NA
02wGxvvg/,/soccer/france/ligue-1-2014-2015/nice-marseille-02wGxvvg/,TRUE,2015-01-23,F1,2015,france,Nice,Marseille,2,1,3.55,3.44,2.39,NA,NA,NA,NA
2Rcuqt1P/,/soccer/france/ligue-1-2014-2015/lille-monaco-2Rcuqt1P/,TRUE,2015-01-24,F1,2015,france,Lille,AS Monaco,0,1,3.25,3.2,2.66,NA,NA,NA,NA
EidD9R0r/,/soccer/spain/primera-division-2014-2015/cordoba-real-madrid-EidD9R0r/,TRUE,2015-01-24,SP1,2015,spain,Cordoba,Real Madrid,1,2,26,9.9,1.16,NA,NA,NA,NA
hreH8oGl/,/soccer/spain/primera-division-2014-2015/real-sociedad-eibar-hreH8oGl/,TRUE,2015-01-24,SP1,2015,spain,Real Sociedad,Eibar,1,0,1.81,3.75,6,NA,NA,NA,NA
IDxYFkFj/,/soccer/italy/serie-a-2014-2015/lazio-ac-milan-IDxYFkFj/,TRUE,2015-01-24,I1,2015,italy,Lazio,AC Milan,3,1,2.02,3.65,4.6,NA,NA,NA,NA
lO9cKdOO/,/soccer/france/ligue-1-2014-2015/guingamp-lorient-lO9cKdOO/,TRUE,2015-01-24,F1,2015,france,Guingamp,Lorient,3,2,2.1,3.44,4.45,NA,NA,NA,NA
MBvCwKOn/,/soccer/france/ligue-1-2014-2015/montpellier-nantes-MBvCwKOn/,TRUE,2015-01-24,F1,2015,france,Montpellier,Nantes,4,0,2.16,3.35,4.3,NA,NA,NA,NA
MHaL75Vf/,/soccer/spain/primera-division-2014-2015/atl-madrid-rayo-vallecano-MHaL75Vf/,TRUE,2015-01-24,SP1,2015,spain,Atletico Madrid,Rayo Vallecano,3,1,1.35,6.08,11,NA,NA,NA,NA
rXmU5q07/,/soccer/spain/primera-division-2014-2015/elche-barcelona-rXmU5q07/,TRUE,2015-01-24,SP1,2015,spain,Elche,Barcelona,0,6,23,8.8,1.19,NA,NA,NA,NA
SrKOxDM3/,/soccer/italy/serie-a-2014-2015/cagliari-sassuolo-SrKOxDM3/,TRUE,2015-01-24,I1,2015,italy,Cagliari,Sassuolo,2,1,2.53,3.41,3.45,NA,NA,NA,NA
tI6X43FD/,/soccer/spain/primera-division-2014-2015/villarreal-levante-tI6X43FD/,TRUE,2015-01-24,SP1,2015,spain,Villarreal,Levante,1,0,1.31,6.11,14,NA,NA,NA,NA
ULgdMIgC/,/soccer/france/ligue-1-2014-2015/bastia-bordeaux-ULgdMIgC/,TRUE,2015-01-24,F1,2015,france,Bastia,Bordeaux,0,0,2.81,3.26,2.92,NA,NA,NA,NA
08bP6Pp1/,/soccer/spain/primera-division-2014-2015/dep-la-coruna-granada-cf-08bP6Pp1/,TRUE,2015-01-25,SP1,2015,spain,Deportivo La Coruna,Granada,2,2,2.25,3.3,3.98,NA,NA,NA,NA
0pGxGTNE/,/soccer/spain/primera-division-2014-2015/valencia-sevilla-0pGxGTNE/,TRUE,2015-01-25,SP1,2015,spain,Valencia,Sevilla,3,1,2.19,3.55,3.95,NA,NA,NA,NA
6ZISyXyA/,/soccer/italy/serie-a-2014-2015/inter-torino-6ZISyXyA/,TRUE,2015-01-25,I1,2015,italy,Internazionale,Torino,0,1,1.89,3.6,5.4,NA,NA,NA,NA
8StOzI85/,/soccer/france/ligue-1-2014-2015/rennes-caen-8StOzI85/,TRUE,2015-01-25,F1,2015,france,Stade Rennes,Caen,1,4,2,3.5,4.75,NA,NA,NA,NA
